"x","gene","r","pvalue","p_adjusted"
"var","ASCC2","0.02859614750199720654","0.7821101741980871491","0.9772248059457596"
"var","ASCC3","0.02322738509642423288","0.8222670781835668130","0.9772248059457596"
"var","ASF1A","-0.02287483335205441753","0.8249214006272209687","0.9772248059457596"
"var","ASH2L","-0.09698674520686413614","0.3471957207370051091","0.9617405817187594"
"var","ASL","-0.13700679472429405648","0.1831598315287166767","0.9564222920455946"
"var","ASMTL","0.06828433994368465765","0.5085769237119263098","0.9682910835052709"
"var","ASNS","-0.02140887826515898082","0.8359792224050530685","0.9773185117396833"
"var","ASPH","0.02261595109795229430","0.8268717527674875889","0.9772248059457596"
"var","ASPN","0.08574045390744437778","0.4061952011974169219","0.9617405817187594"
"var","ASPSCR1","-0.26724577976601993079","0.0084828491452015806","0.9564222920455946"
"var","ASS1","0.03938494281092506932","0.7032144259260029173","0.9716072996434647"
"var","ASTN2","0.11408445262906148632","0.2683932717477078289","0.9617405817187594"
"var","ATAD1","-0.04699501636319647346","0.6493431723163796132","0.9682910835052709"
"var","ATAD3A","-0.13223660764953013014","0.1990283301931342064","0.9564222920455946"
"var","ATE1","-0.06472605412624939103","0.5309652485257332355","0.9682910835052709"
"var","ATF1","0.01495643089044024557","0.8850022724598318735","0.9860711883505150"
"var","ATG16L1","-0.21199649194064909552","0.0381206738036224332","0.9564222920455946"
"var","ATG3","-0.10759291137649532044","0.2967565754993579663","0.9617405817187594"
"var","ATG4B","-0.06761049333539885520","0.5127789875104045159","0.9682910835052709"
"var","ATG5","-0.22800358850657340137","0.0254684971226011476","0.9564222920455946"
"var","ATG7","-0.00565739033087262963","0.9563733344000158176","0.9934264284997254"
"var","ATIC","-0.09683705597452678393","0.3479439340573833306","0.9617405817187594"
"var","ATL1","0.08719020902417429220","0.3982752196200537442","0.9617405817187594"
"var","ATL2","-0.18299561129204966470","0.0743264788750129940","0.9564222920455946"
"var","ATL3","0.05531828071462235874","0.5924310846607597769","0.9682910835052709"
"var","ATM","0.20043167643939791001","0.0502283826005846604","0.9564222920455946"
"var","ATOX1","0.09017411062352800877","0.3822651140847648232","0.9617405817187594"
"var","ATP11B","-0.01254320193137253674","0.9034592552314779645","0.9897132792530576"
"var","ATP13A1","-0.02517954631756729594","0.8076064625015499931","0.9772248059457596"
"var","ATP1A1","-0.11007683624332137429","0.2856790953896773400","0.9617405817187594"
"var","ATP1B1","-0.11762990233464225287","0.2537022243209700600","0.9617405817187594"
"var","ATP1B3","0.01825575265023469604","0.8598691670618148208","0.9778160272536578"
"var","ATP2A2","0.08099314012197839086","0.4327690090348436103","0.9617405817187594"
"var","ATP2A3","-0.07439879625267382945","0.4712746484021933524","0.9661131995135381"
"var","ATP2B1","0.01741804030484088092","0.8662383802698245816","0.9800680478874948"
"var","ATP2B4","0.21587063315442625577","0.0346556741850296696","0.9564222920455946"
"var","ATP2C1","-0.05973652960987944904","0.5631657895079864584","0.9682910835052709"
"var","ATP5F1A","-0.16299840799182316320","0.1125664132353848823","0.9564222920455946"
"var","ATP5F1B","-0.15336993178102620305","0.1357334520731315053","0.9564222920455946"
"var","ATP5F1C","-0.13583110023900213381","0.1869824185760053659","0.9564222920455946"
"var","ATP5F1D","-0.10652539524618194478","0.3016030426915907170","0.9617405817187594"
"var","ATP5F1E","-0.11386580436260534954","0.2693177139759870276","0.9617405817187594"
"var","ATP5IF1","-0.19148380228486794330","0.0616357337162569269","0.9564222920455946"
"var","ATP5ME","-0.23878181468015738376","0.0191331525074158980","0.9564222920455946"
"var","ATP5MG","-0.18970152501480128104","0.0641426102434088236","0.9564222920455946"
"var","ATP5MJ","0.01489552822451065996","0.8854673593291948475","0.9860711883505150"
"var","ATP5MK","-0.09831989612310736149","0.3405765374039080307","0.9617405817187594"
"var","ATP5PB","-0.13679046025456872981","0.1838588972791759812","0.9564222920455946"
"var","ATP5PD","-0.18801932698239079422","0.0665840987329670564","0.9564222920455946"
"var","ATP5PF","-0.14205679393869716232","0.1673876054762133136","0.9564222920455946"
"var","ATP5PO","-0.19880241049062277736","0.0521648700043462477","0.9564222920455946"
"var","ATP6AP1","0.03579998925618105982","0.7291300518342562764","0.9772248059457596"
"var","ATP6AP2","-0.08824809909602819580","0.3925541891977267772","0.9617405817187594"
"var","ATP6V0A1","-0.07497606177318924536","0.4678313604030202022","0.9661131995135381"
"var","ATP6V0D1","0.00023907908651129995","0.9981554510761861954","0.9989719381527312"
"var","ATP6V1A","-0.04763487922946059439","0.6448900832791547577","0.9682910835052709"
"var","ATP6V1B2","0.01711737974273380702","0.8685264413868261091","0.9801605681371136"
"var","ATP6V1C1","0.02379534179549729067","0.8179952147346849500","0.9772248059457596"
"var","ATP6V1D","0.06828400506820311855","0.5085790075530809418","0.9682910835052709"
"var","ATP6V1E1","-0.02638883727015561842","0.7985576517598546031","0.9772248059457596"
"var","ATP6V1F","0.01852649343769660270","0.8578125931401139326","0.9778160272536578"
"var","ATP6V1G1","-0.01772472544655873811","0.8639056073483665221","0.9792220095712242"
"var","ATP6V1H","-0.00923559002228193857","0.9288383683159963100","0.9921908550208027"
"var","ATP8B1","-0.15406138528629439999","0.1339575984599241376","0.9564222920455946"
"var","ATP9A","-0.07210920824377434202","0.4850661212239816278","0.9670795338583280"
"var","ATPAF1","-0.06160852158514211474","0.5509766540159164450","0.9682910835052709"
"var","ATPAF2","-0.12515089251887634436","0.2243875650469900895","0.9564222920455946"
"var","ATRX","0.10760557413340864075","0.2966993965811433043","0.9617405817187594"
"var","ATXN10","0.01411492049041654200","0.8914319010038478375","0.9865824793109070"
"var","ATXN2","0.09705016326124057957","0.3468790331367795909","0.9617405817187594"
"var","ATXN2L","-0.04387717791652587934","0.6712159696273887199","0.9682910835052709"
"var","AUH","0.05363267933035315710","0.6037740684595798157","0.9682910835052709"
"var","AUP1","-0.24210017779582654329","0.0174785574738567095","0.9564222920455946"
"var","AVEN","-0.03224285666225361335","0.7551492308148202159","0.9772248059457596"
"var","AVL9","-0.20816889169771143897","0.0418240965478089213","0.9564222920455946"
"var","AZGP1","-0.04498695027647691552","0.6633978490075578272","0.9682910835052709"
"var","AZU1","0.07177314409282804786","0.4871083675569108928","0.9670795338583280"
"var","B3GLCT","0.07615258349091212631","0.4608562713389272592","0.9649064255316225"
"var","B3GNT3","-0.13301476398863837369","0.1963743799320687711","0.9564222920455946"
"var","B3GNT6","-0.03928547427101036077","0.7039290873357986200","0.9716072996434647"
"var","B4GALT1","-0.10754674947035731958","0.2969650818606731635","0.9617405817187594"
"var","B4GALT4","-0.01284032778776788251","0.9011837857614800606","0.9897132792530576"
"var","BABAM1","-0.12849653611501976602","0.2121441814261403880","0.9564222920455946"
"var","BABAM2","-0.11855883216795666535","0.2499459372276539859","0.9617405817187594"
"var","BAG1","0.06488588317299714969","0.5299491729696552689","0.9682910835052709"
"var","BAG2","0.08298981077548447938","0.4214736967620116292","0.9617405817187594"
"var","BAG3","0.15832614013849127810","0.1233929241792821457","0.9564222920455946"
"var","BAG5","0.01374660652217446315","0.8942482702750247370","0.9880085687666319"
"var","BAG6","-0.07433333537468758689","0.4716659774665724614","0.9661131995135381"
"var","BAIAP2","-0.16607597365431192582","0.1058477484269580715","0.9564222920455946"
"var","BAIAP2L1","-0.13097618881105380084","0.2033816228368904577","0.9564222920455946"
"var","BANF1","0.05499402452478278913","0.5946056315223740008","0.9682910835052709"
"var","BASP1","0.07906199776846942195","0.4438557714866007142","0.9617405817187594"
"var","BAX","-0.03082515211249796036","0.7655977857636218076","0.9772248059457596"
"var","BAZ1B","0.06211525552654402482","0.5476992491985792633","0.9682910835052709"
"var","BCAM","0.20416004938699031102","0.0460193342568324670","0.9564222920455946"
"var","BCAP31","0.06718030906531943791","0.5154708681363932010","0.9682910835052709"
"var","BCAS1","0.00177768885601672358","0.9862853831946407634","0.9966437792251730"
"var","BCAS2","-0.09021221232400690460","0.3820632238816189519","0.9617405817187594"
"var","BCAT2","-0.11209175350826557083","0.2768978503315602802","0.9617405817187594"
"var","BCCIP","-0.03400136047660893418","0.7422501500232481231","0.9772248059457596"
"var","BCKDHB","-0.10401276768589315380","0.3132137490418783754","0.9617405817187594"
"var","BCKDK","-0.00491646199708168155","0.9620824107475953735","0.9937418372844724"
"var","BCL10","-0.12973609777667513554","0.2077308658543945419","0.9564222920455946"
"var","BCL2L1","-0.05396377688336519152","0.6015384330846847982","0.9682910835052709"
"var","BCL2L13","-0.03449302537970122540","0.7386561920156229366","0.9772248059457596"
"var","BCL2L15","-0.05316132615597963379","0.6069630572776105737","0.9682910835052709"
"var","BCLAF1","-0.03005528504811652221","0.7712895105576691446","0.9772248059457596"
"var","BCR","-0.15624146736351912645","0.1284741946971029447","0.9564222920455946"
"var","BCS1L","-0.13362276199386616260","0.1943185873347615111","0.9564222920455946"
"var","BDH1","-0.20501908867695456395","0.0450921559866484453","0.9564222920455946"
"var","BDH2","-0.15665116366474365894","0.1274631537746225285","0.9564222920455946"
"var","BECN1","0.12404870576688893646","0.2285277393163702986","0.9564222920455946"
"var","BET1L","-0.00926383071478289154","0.9286213406912183776","0.9921908550208027"
"var","BGN","0.08284342446922574044","0.4222959889248888432","0.9617405817187594"
"var","BIN1","-0.04814537526559450192","0.6413462719595746098","0.9682910835052709"
"var","BIN2","0.06365213349871695625","0.5378175683539160312","0.9682910835052709"
"var","BIN3","0.04810187675495967985","0.6416479224483162547","0.9682910835052709"
"var","BIRC6","-0.04919268428467238330","0.6341011459938219463","0.9682910835052709"
"var","BKGD","0.02924247854353817164","0.7773118609418606662","0.9772248059457596"
"var","BLMH","0.03152988606993840232","0.7603984837792558960","0.9772248059457596"
"var","BLOC1S3","0.03268389613104963343","0.7519076169584969493","0.9772248059457596"
"var","BLOC1S4","-0.08964673726160676814","0.3850661234864153348","0.9617405817187594"
"var","BLVRA","0.11045041897602740633","0.2840371495384619305","0.9617405817187594"
"var","BLVRB","0.16193412314620420078","0.1149653142981094806","0.9564222920455946"
"var","BMP2K","-0.08985163194570899847","0.3839764143431495524","0.9617405817187594"
"var","BMS1","-0.04455902191510117266","0.6664083044535056288","0.9682910835052709"
"var","BOD1L1","-0.00740739596873412742","0.9428982703844652757","0.9921908550208027"
"var","BOP1","0.03046730506425397375","0.7682418661885064282","0.9772248059457596"
"var","BPGM","0.13972979287267656145","0.1745258496923968450","0.9564222920455946"
"var","BPHL","-0.09523181482915654694","0.3560309538926573758","0.9617405817187594"
"var","BPI","0.05611098037288911322","0.5871302075227096129","0.9682910835052709"
"var","BPNT1","-0.04986221129309843098","0.6294874178022074052","0.9682910835052709"
"var","BPNT2","0.04294202979178482482","0.6778312322731001593","0.9682910835052709"
"var","BPTF","-0.02383640285126714317","0.8176865800817583185","0.9772248059457596"
"var","BRCC3","0.19190311492113368286","0.0610576942257332403","0.9564222920455946"
"var","BRD4","-0.08775806927568256810","0.3951981327689749746","0.9617405817187594"
"var","BRI3BP","0.01530133372340896671","0.8823691412936779388","0.9856643683322214"
"var","BRIX1","0.04681512377731835567","0.6505973569077758700","0.9682910835052709"
"var","BRK1","-0.10697970236437366609","0.2995342113656232486","0.9617405817187594"
"var","BROX","-0.16013337983058817393","0.1191140704348816887","0.9564222920455946"
"var","BSG","-0.15896871349933533457","0.1218582303545703155","0.9564222920455946"
"var","BSPRY","-0.22558106575171923969","0.0271157045092745158","0.9564222920455946"
"var","BST1","-0.03734967135959695039","0.7178879930907375861","0.9736493896008648"
"var","BST2","-0.00476068214695629308","0.9632829945989846987","0.9937418372844724"
"var","BTAF1","0.02078572166192402607","0.8406895557786637774","0.9773185117396833"
"var","BTD","0.10044495873202859137","0.3301911316915174810","0.9617405817187594"
"var","BTF3","0.02412719711032378089","0.8155016288887837472","0.9772248059457596"
"var","BTF3L4","-0.07912723145577139905","0.4434786774746156679","0.9617405817187594"
"var","BUB3","-0.16763110614766971174","0.1025739105562148146","0.9564222920455946"
"var","BUD31","-0.00166951759613483282","0.9871198354456465207","0.9967428577281483"
"var","BYSL","0.07111784974280246918","0.4911036665954991998","0.9682910835052709"
"var","BZW1","-0.09575578410686079456","0.3533785330347881670","0.9617405817187594"
"var","BZW2","-0.02664120893745774987","0.7966725300861478010","0.9772248059457596"
"var","C11orf58","0.07079543819556577411","0.4930757330446209341","0.9682910835052709"
"var","C11orf68","-0.02134593932730507321","0.8364547072476944400","0.9773185117396833"
"var","C11orf96","0.12488320552308457279","0.2253882013656450523","0.9564222920455946"
"var","C17orf75","-0.18407640845798478590","0.0726024323262193794","0.9564222920455946"
"var","C18orf32","-0.00766385209216827873","0.9409248143015542798","0.9921908550208027"
"var","C19orf25","-0.09993851611151140235","0.3326476700438760759","0.9617405817187594"
"var","C19orf33","-0.01096902161074379649","0.9155273347982376686","0.9910441388691131"
"var","C19orf53","-0.00172846244484861438","0.9866651226697922272","0.9966437792251730"
"var","C1orf198","0.12464122332655686032","0.2262954454802273974","0.9564222920455946"
"var","C1orf50","-0.04714930615403811059","0.6482682650441826677","0.9682910835052709"
"var","C1QA","0.13800270334319378329","0.1799666285744566108","0.9564222920455946"
"var","C1QB","0.11278752632769835362","0.2739080869662665618","0.9617405817187594"
"var","C1QBP","-0.19453581247978180002","0.0575285948747574841","0.9564222920455946"
"var","C1QC","0.07371095331210555934","0.4753954052177742362","0.9670795338583280"
"var","C1R","0.08957003999789335535","0.3854745071585461424","0.9617405817187594"
"var","C1S","0.13497015784244653647","0.1898181821893457355","0.9564222920455946"
"var","C2","0.06806267731868555215","0.5099572341576978918","0.9682910835052709"
"var","C2CD5","-0.00102240576713155131","0.9921120290732174940","0.9975054875902057"
"var","C3","0.21780371767872006017","0.0330282123641497810","0.9564222920455946"
"var","C3orf38","0.00085080990388006900","0.9934358773407407917","0.9975054875902057"
"var","C4A","0.08766222776639834291","0.3957164787416438401","0.9617405817187594"
"var","C4B","0.25059113969290991442","0.0137954590215006237","0.9564222920455946"
"var","C4BPA","0.12497165284957095777","0.2250572316565019604","0.9564222920455946"
"var","C4BPB","0.14741804031210975490","0.1517667033105910834","0.9564222920455946"
